date,time,user,text
15.2.2023,16:50,אפל,ראש הצוות כבר יודע את כל השקרים.
15.2.2023,16:50,אפל,"ובוא נגיד, שמנקודת המבט שלי - היא לא כ""כ מספקת את הסחורה.."
15.2.2023,16:52,אפל,ביום שני למשל היא אמרה לכולם שיש שביתה בגן שלה ולכן היא לא באה.
15.2.2023,16:52,אפל,והיא העלתה סטורי בפייסבוק מההפגנה...
15.2.2023,16:52,אפל,בקיצור השקרים ממשיכים
15.2.2023,16:56,שמוליק,אני לא מבין מה אתה רוצה ממנה. נשמעת לי בחורה לעניין
15.2.2023,16:56,שמוליק,"אז חבר שלך הכניס אותה להיריון, זה לא אומר שצריך להכפיש אותה"
15.2.2023,16:57,ויני,השקרים שלך ממשיכים לפי מה שאני רואה
15.2.2023,16:59,dorgoldenberg,למה אתה כל כך מעורב בזה בשם כל הקדושים??
15.2.2023,16:59,dorgoldenberg,"אפל, זה לא בריא"
15.2.2023,17:00,אפל,היא בדרך החוצה
15.2.2023,17:00,אפל,ככה יהיה הכי בריא לכולם
15.2.2023,17:00,dorgoldenberg,☝🏻
15.2.2023,17:01,ויני,☝🏼☝🏼☝🏼☝🏼☝🏼☝🏼
15.2.2023,17:01,אפל,"לדעתי אין לה מושג מה זה פסקת התגברות, סניוריטי, ועילת הסבירות.היא הלכה כי החברים התל אביבים שלה הלכו"
15.2.2023,17:01,שמוליק,חחחחחח צחקתי רבי בנימין
15.2.2023,17:01,שמוליק,אני לא חושב שכל מי שהיה בהפגנה הוא איש מעלה
15.2.2023,17:02,שמוליק,אם כי כששאר התנאים שווים - עדיף לבוא להפגנה
15.2.2023,17:02,ויני,"את זה אני לא מבין, הרי יש פה משווה ברורה נגד רפורמה == טוב, בעד רפורמה == רע"
15.2.2023,17:02,שמוליק,"נכון, כששאר התנאים שווים"
15.2.2023,17:03,שמוליק,זה משפט הקסם
15.2.2023,17:03,שמוליק,מה הייתי עושה בלעדיו (ברצינות)
15.2.2023,17:03,שמוליק,"או, אם תרצה, אפשר להגיד שזה טוב pro tanto"
15.2.2023,17:04,שמוליק,אבל רק אם תרצה
15.2.2023,17:06,אפל,"תקשיבו דור וויני, אתם חתכת טרחנים"
15.2.2023,17:07,אפל,מה זה לא בריא? מה נראה לכם? אני עכשיו מוטרד נפשית ביום יום מהטיפשה הזאת?
15.2.2023,17:11,ויני,אתה לא מבין שזה מזהם את הנפש שלך
15.2.2023,17:11,ויני,שהשיח שאתה מוקף בו הוא חולה
15.2.2023,17:11,ויני,והשאווירה ששורה אצלכם היא של שקרים ומזימות
15.2.2023,17:12,ויני,איזה מן דבר זה שיש חברת צוות שמה שעושים כל היום זה לבחוש בשקרים שלך
15.2.2023,17:12,ויני,"שמע זה החיים שלך ואתה ילד גדול, אבל אני ממליץ לך בחום לעבור צוות"
15.2.2023,17:12,ויני,בזה נגמר העניין שלי בזה
15.2.2023,17:15,אפל,חחח למה שאני אעבור צוות כשהיא עוד שניה מפוטרת?
15.2.2023,17:15,אפל,מה ייצא לי מזה?
15.2.2023,17:15,ויני,☝🏼
15.2.2023,17:18,אפל,"ויני, אתה צריך קצת accountability."
15.2.2023,17:19,ויני,<המדיה לא נכללה>
15.2.2023,17:20,שמוליק,תראה רבי בנימין אני אגיד לך משהו
15.2.2023,17:20,שמוליק,אני חושב שויני מגזים
15.2.2023,17:20,שמוליק,אבל
15.2.2023,17:20,שמוליק,כשמישהו נותן לי עצה על חיי שלדעתי היא מוגזמת אני שומע אותו וממשיך הלאה
15.2.2023,17:21,שמוליק,ואילו במקרה שלך זה נראה כאילו אתה מאוד מעוניין לשמוע מויני עוד ועוד נימוקים
15.2.2023,17:21,שמוליק,אז או שמשעמם אותך לדבר על המהפכה
15.2.2023,17:21,שמוליק,או שמשהו מטריד אותך
15.2.2023,17:21,ויני,הוא מבין בשורש פנימיותו שמשהו דפוק
15.2.2023,17:21,שמוליק,ומאחר שלא יעלה על דעתי שמשעמם אותך לדבר על המהפכה
15.2.2023,17:21,ויני,בדיוק
15.2.2023,17:23,אפל,זו פשוט עצה כל כל מופרכת שאני מפחד שאני מפספס משהו
15.2.2023,17:24,אפל,אבל כנראה אני צריך ללכת בכיוון הזה
15.2.2023,17:24,ויני,"ניחא אם הייתי לבד, אני בור וגוי ותחת של עיזה"
15.2.2023,17:25,ויני,"אבל כשרב חשוב כמו ר׳ דור דוד בן צבי אומר את זה, ראוי להקשיב"
15.2.2023,17:25,אפל,חחח אני גם חושב על הסיטואציה. אני הולך לראש צוות - אומר לו שאני רוצה לעבור צוות.
15.2.2023,17:25,ויני,זה לא מאוד שונה מללכת לראש ישיבה ולהגיד לו שהלימוד לא רציני
15.2.2023,17:25,ויני,ראם מקליד רבותיי
15.2.2023,17:25,אפל,אבל גדלתי מאז...
15.2.2023,17:25,ויני,אפשר לקרוא לך גדלתה מאזה
15.2.2023,17:27,שמוליק,אחחחחח הציפייה
15.2.2023,17:27,ויני,הוא כנראה לא ייתחס להתכתבות של אתמול אלה למה שאפל כת
15.2.2023,17:27,ויני,כתב
15.2.2023,17:28,אפל,"מקורבים לראם מספרים שהוא מאוד מוטרד מהפינוי הבוקר, וזה מה שעומד על סדר יומו"
15.2.2023,17:28,אפל,אם כי רק היום בצהריים הוא סיים לקרוא את המנשר של שמוליק וויני
15.2.2023,17:28,אפל,לכן אין לדעת תאן זה ייקח אותנו
15.2.2023,17:28,שמוליק,חחחחח
15.2.2023,17:28,ויני,אני לא בטוח אם אתה רציני או ציני
15.2.2023,17:28,שמוליק,אני לא בטוח אם אני מקווה שאתה רציני או מקווה שאתה ציני
15.2.2023,17:29,שמוליק,"מצד אחד, אני רוצה שתהיה רציני כי אז זה מידע ממשי ולא סתם בדיחה. מצד שני, אם הגעתי למצב שבו אני מחכה לדיווחים מסדר יומו של ראם אז אני באמת צריך להתחיל לחפש עבודה אמיתית"
15.2.2023,17:31,ויני,"האמת שאני חושב שיש עניין בלחכות בקוצר רוח לדבריו של ראם. מבחינתי הוא מייצג ציבור שאני חושש שהוא אבוד בתהום הטמטום, וזה גורם לי להרגיש גוש של יאוש ואכזבה. אבל אם ראם יוכיח שיש תקווה וגאולה אז יהיה בי ניצוץ של אופטימיות."
15.2.2023,17:31,dorgoldenberg,זה נראה לך הגיוני להתקשר לגן של בת של קולגה? זה לא רומז לך שמשהו ביחס הרגשי שלך לנושא לא בריא?
15.2.2023,17:31,dorgoldenberg,"אבל כמו שאמר ויני, אמרתי את מה שאמרתי בתור חבר, תעשה עם זה מה שאתה רוצה"
15.2.2023,17:32,dorgoldenberg,אני חושב שעם הזמן מתבהר שהציבור הענק הזה לא כל כך ענק ובטח לא מונה 64 מנדטים
15.2.2023,17:32,אפל,חחח כשמסתכלים על זה מבחוץ זה באמת נראה מופרך
15.2.2023,17:33,ויני,"זה בדיוק מה שאנחנו מנסים לעזור לך לראות, קצת נקודת מבט אובייקטיבית. אבל דיי מיציתי. תהנה"
15.2.2023,17:33,ויני,רק בחיית אל תכניס אף אחת מהצוות שלך להריון מדומה
15.2.2023,17:34,שמוליק,אז למה קיבינימט הוא מנצח בבחירות??? למה??????
15.2.2023,17:34,שמוליק,"אני זועק כלפי שמיא, לא כלפיך"
15.2.2023,17:34,dorgoldenberg,כי בחירות זו הכרעה חד מימדית על סכימה של ריבוי צירים
15.2.2023,17:34,שמוליק,כן
15.2.2023,17:34,שמוליק,יופי לנו
15.2.2023,17:34,ויני,והמשקל של הצירים לא שווה כמובן
15.2.2023,17:34,שמוליק,מה שכן הוא כותב שם טובא
15.2.2023,17:35,שמוליק,קונטרס
15.2.2023,17:35,dorgoldenberg,יש לזה משמעות קונקרטית
15.2.2023,17:35,dorgoldenberg,מה שמכונה בתעשייה action items
15.2.2023,17:36,dorgoldenberg,נכון
15.2.2023,17:37,dorgoldenberg,אם לפיד היה מחליט למשל לתת יחס לסוגיות שמטרידות את המצביע החציוני אולי הוא היה מצליח להטות את הכף
15.2.2023,17:37,dorgoldenberg,אבל היה יותר כיף להיגרר לשיח של ביבי
15.2.2023,17:37,שמוליק,חושב שזה היה עוזר?
15.2.2023,17:38,dorgoldenberg,תראה
15.2.2023,17:38,ויני,שמע זה יכול להיות מעניין. לייצד את הסוגיות הרלוונטיות כצירים ואז להצביע בוקטורים.
15.2.2023,17:38,dorgoldenberg,אני חושב שהשמאל הישראלי הוא צדקן ולא פרקטי בעליל
15.2.2023,17:38,אפל,ואז זכות הבחירה תינתן רק למתמטיקאים
15.2.2023,17:38,שמוליק,"כן נו, השמאל לא יודע להתאחד, הימין לא יודע להתפרק"
15.2.2023,17:38,dorgoldenberg,ואם הוא היה יודע להתנהל פוליטית מצבו היה טוב בהרבה
15.2.2023,17:38,dorgoldenberg,זה לא רק באיחודים
15.2.2023,17:38,dorgoldenberg,זו כל האג'נדה
15.2.2023,17:39,dorgoldenberg,הם לא תופסים את הפוליטיקה כמקצוע
15.2.2023,17:39,dorgoldenberg,"ניהול השיח, מבנים פוליטיים, בריתות, תעדוף סוגיות, ניתוח בוחרים"
15.2.2023,17:39,dorgoldenberg,"כל זה לא קיים. הכל virtue signaling, לעתים אמתי לעתים מדומה"
15.2.2023,17:40,ויני,"זה מרב מיכאלים שנכנסת עם הראש בכל הכוח בכל הקירות הלא נכונים, וגנץ שנותן שירמסו אותו כמו דשא, וזהבה גלאון שהקשר בינה לבין המציאות הוא קלוש"
15.2.2023,17:40,שמוליק,אבל עזוב רגע את השמאל
15.2.2023,17:40,שמוליק,אני יכול להבין למה אין ימין ליברלי בישראל?
15.2.2023,17:40,שמוליק,לא מגיע לנו קצת ימין ליברלי?
15.2.2023,17:40,dorgoldenberg,אתה לא יודע מה יש ומה אין
15.2.2023,17:40,שמוליק,"מפלגה, עזוב אנשים"
15.2.2023,17:41,ויני,אין לו ייצוד
15.2.2023,17:41,אפל,כי במקום להצביע לו - הצבעת לגנץ
15.2.2023,17:41,dorgoldenberg,והוא גם לא קיים במנותק מהפוליטיקאים שלט
15.2.2023,17:41,ויני,אני חושב שזה מה שסער ניסה לעשות ונכשל קשות
15.2.2023,17:41,dorgoldenberg,שלו
15.2.2023,17:41,אפל,אם הנדל ושקד היו רצים יחד - היית מצביע להם?
15.2.2023,17:41,שמוליק,"רבי בנימין, הבוץ זה באקטואליה"
15.2.2023,17:41,dorgoldenberg,כי כאמור יש הרבה צירים שמשוטחים למפלגות
15.2.2023,17:41,שמוליק,שקד היא ימין ליברלי כמו שאני תרנגול הודו
15.2.2023,17:41,אפל,"לא, כי היית מצביע למישהו שיישבע אמונים על כל הספרים הקדושים שלא יילך עם ביבי"
15.2.2023,17:41,dorgoldenberg,‏מחקת את ההודעה הזו
15.2.2023,17:41,dorgoldenberg,כן
15.2.2023,17:42,dorgoldenberg,אני לא יודע מה באמת שקד
15.2.2023,17:42,שמוליק,"אני מצטער, אם שקד הייתה עוברת היא הייתה יושבת היום בקואליציה הקיימת"
15.2.2023,17:42,שמוליק,"ולכן לא, לא הייתי מצביע לה"
15.2.2023,17:42,אפל,זה לא חוכמה להגיד שאין ימין ליברלי ואז לא להצביע למפלגה היחידה שמזדהה ככזאת
15.2.2023,17:42,dorgoldenberg,"אגב, כמו דיכטר וגלנט ועוד הרבה. ההתנהגות שלהם נגזרת מהמבנה הפוליטי"
15.2.2023,17:42,שמוליק,"אבל רבי, לא מעניין אותי להצביע למישהו שמזדהה כימין ליברלי"
15.2.2023,17:42,אפל,ואולי הייתה ממתנת קצת את הרפורמה? או אולי ניגשת להידברות?
15.2.2023,17:42,שמוליק,מעניין אותי להצביע למי שיהיה ימין ליברלי
15.2.2023,17:43,שמוליק,ברור! הידברות
15.2.2023,17:43,dorgoldenberg,"שמוליק, אתה פילוסוף מדי בשביל הבוץ הפוליטי"
15.2.2023,17:43,שמוליק,עם ביבי. על הרפורמה.
15.2.2023,17:43,שמוליק,בלי טריקים ובלי שטיקים
15.2.2023,17:43,dorgoldenberg,תהיה כמו רדינגטון
15.2.2023,17:43,שמוליק,אולי אפילו הרב אריה היה נותן ערבות
15.2.2023,17:43,אפל,"הידברות עם הצד השני, התכוונתי"
15.2.2023,17:43,שמוליק,די די נו
15.2.2023,17:43,אפל,לא הייתה נותנת את הקול שלה על בליינד
15.2.2023,17:43,dorgoldenberg,מילה שלו זו מילה
15.2.2023,17:43,אפל,כמו המורדים החדאים בליכוד
15.2.2023,17:43,שמוליק,"אני מבין שעברנו למד""ב"
15.2.2023,17:43,אפל,לא יודע מה היה קורה
15.2.2023,17:44,שמוליק,אני ממליץ על קובריק
15.2.2023,17:44,שמוליק,2001: אודיסאה בחלל
15.2.2023,17:44,אפל,"אבל בכל מקרה יש מפלגה שמנסה לעשות ימין ליברלי, בערך"
15.2.2023,17:44,שמוליק,סרט חשוב
15.2.2023,17:44,אפל,ואז גם היא לא טובה לך
15.2.2023,17:44,ויני,I always found fear to be my most valuable sense
15.2.2023,17:44,שמוליק,יש בו הרבה תמות מעניינות
15.2.2023,17:44,אפל,"הדיאלוגים, היחסים בין גברים לנשים"
15.2.2023,17:44,שמוליק,לא ראית את הסרט הא
15.2.2023,17:44,dorgoldenberg,תחושה קלה שהשיח מתפזר
15.2.2023,17:45,אפל,"לא ראית את הרפרנס, אה?"
15.2.2023,17:45,שמוליק,הבנתי הבנתי
15.2.2023,17:45,שמוליק,אקטואליה אני עוקב
15.2.2023,17:45,dorgoldenberg,אבל גם לא ראית
15.2.2023,17:45,אפל,לא ראיתי את זה שראית את הרפרנס
15.2.2023,17:46,אפל,לא ראיתי
15.2.2023,17:46,שמוליק,"בקיצור, אני אמנם פרגמטי, אבל פרגמטיות היא לא הידברות בכל מחיר אם מי שרוצה לחסל את מה שאני מאמין בו"
15.2.2023,17:46,אפל,ואני לא מתבייש בזה
15.2.2023,17:46,dorgoldenberg,"נכון, אבל למדיניות מתמשכת כזאת יש מחיר"
15.2.2023,17:46,dorgoldenberg,גבוה
15.2.2023,17:47,dorgoldenberg,אני אישית לא חושב שזו גזירת גורל שהשמאל יפסיד. זו תוצאה של כל מיני גורמים שלא מעט מהם נשלטים
15.2.2023,17:48,dorgoldenberg,כמובן שהנטייה להגר כשלא טוב לך עוזרת מאוד להפסיד
15.2.2023,17:48,שמוליק,הופה! יש לנו ראם
15.2.2023,17:49,dorgoldenberg,פרט למי שלא בקבוצה
15.2.2023,17:49,dorgoldenberg,זו לא ביקורת כמובן
15.2.2023,17:49,ויני,לא!
15.2.2023,17:49,dorgoldenberg,סתום
15.2.2023,17:49,dorgoldenberg,זה לא מעניין אותי להיות בקבוצה
15.2.2023,17:49,dorgoldenberg,וגם למיעוט יש זכויות
15.2.2023,17:50,שמוליק,"בגדול, עכשיו הוא הגיב לויני"
15.2.2023,17:50,שמוליק,ויני עכשיו צריך לעשות עבודה
15.2.2023,17:50,ויני,מאחר ושמאלנים סטטיסטית עושים פחות ילדים מימנים אני חושב שעד שזה לא ישתנה זו גזירת המתמטיקה
15.2.2023,17:50,dorgoldenberg,אה חשבתי שהתייחסת למה שאני אמרתי
15.2.2023,17:50,dorgoldenberg,לא מסכים 🤷🏻‍♂️
15.2.2023,17:50,dorgoldenberg,ומה שכתבתי לויני היה אגב זה
15.2.2023,17:50,dorgoldenberg,אז אל תסתום ויני
15.2.2023,17:50,ויני,הא?
15.2.2023,17:51,ויני,אני נגד שתקבל דיוויחים אלא שפשוט תצטרף
15.2.2023,17:51,שמוליק,"אבל אני מוכן לדבר עם הרבה אנשים שאינם בדעותיי. אבל הפופוליזם הימני מסוכן מאוד, והוא נוטה לבלוע לתוכו אנשים שרוצים להיקרא ""שמרנים"""
15.2.2023,17:51,שמוליק,והוא דוהר לכיוון פאשיזם
15.2.2023,17:51,שמוליק,זה לא סתם שכל הימין השמרני האמיתי עזב אותו
15.2.2023,17:52,dorgoldenberg,"חשבתי ששמוליק אמר שטענתי טענת ראם, ולכן כשביקשתי אמלק ומחית אמרתי שתסתום."
15.2.2023,17:52,ויני,אתה רוצה לענות?
15.2.2023,17:53,שמוליק,אהההההההההה
15.2.2023,17:53,ויני,אבל עניינית!
15.2.2023,17:53,שמוליק,עכשיו הבנתי מה שדור הבין ממה שאמרתי
15.2.2023,17:53,שמוליק,אוקיי
15.2.2023,17:53,שמוליק,"לא, לא התייחסתי אליך"
15.2.2023,17:53,ויני,תסביר?
15.2.2023,17:53,שמוליק,ממש לא. הוא הגיב לך. בתגובה למה שאני כתבתי הוא סתם מבלבל את המוח
15.2.2023,17:54,שמוליק,מבחינתי אין צורך להגיב לו
15.2.2023,17:54,ויני,למה שהוא הגיב לך אני בוודאות לא יכול לענות
15.2.2023,17:54,שמוליק,אין גם צורך לענות
15.2.2023,17:54,ויני,למה לא?
15.2.2023,17:54,ויני,"אם העובדות איתך, תוכיח לו"
15.2.2023,17:54,שמוליק,אני הפסקתי להתווכח על עובדות
15.2.2023,17:55,dorgoldenberg,"לא חושב שהציבור ימני, לא חושב שהילדים של ימנים בהכרח ימנים, לא חושב שהאפקט משמעותי כמו שחושבים"
15.2.2023,17:56,שמוליק,תכל'ס גדלה
15.2.2023,17:56,שמוליק,אני לא מקנא בך
15.2.2023,17:56,ויני,למה?
15.2.2023,17:56,ויני,חוץ מזה שכרגע אין לי זמן להגיב?
15.2.2023,17:57,שמוליק,יקח לך שעות
15.2.2023,17:57,ויני,"מלעשות, תגובות ארוכות לוקחות זמן"
15.2.2023,17:57,שמוליק,וכמה פייק יש שם
15.2.2023,17:57,שמוליק,"טוב, אני אקרא בעניין"
15.2.2023,17:57,ויני,בפייק את תצטרך לעזור לי כי אני לא בקי
15.2.2023,18:02,שמוליק,הנה הגבתי
15.2.2023,18:05,שמוליק,יודע מה גדלה אני אגיב דווקא על מה שהוא הגיב לך
15.2.2023,18:11,ויני,לך על זה
15.2.2023,18:11,ויני,אני אגיע לזה רק מאוחר יותר
15.2.2023,18:21,ויני,אחח איזה תגובות
15.2.2023,18:21,ויני,כואב מה אני אגיד לך
15.2.2023,18:21,ויני,אבל יעקבי נכנס לזה חזק
15.2.2023,18:21,ויני,פרוגרסיבי טוב כמונו
15.2.2023,18:47,שמוליק,"הנה, הגבתי עניינית"
15.2.2023,18:47,שמוליק,מרוצה
15.2.2023,18:47,שמוליק,?
15.2.2023,19:22,ויני,ענית נהדר
15.2.2023,19:22,ויני,וחסכת לי עבודה אשריך
15.2.2023,19:22,שמוליק,אני מודה לך
15.2.2023,19:23,ויני,מת על הניסוחים של יעקבי 'טלטל ביצים שנחת במזרח התיכון' ליידו אני נראה כמו ליידי בריטית
15.2.2023,19:28,אפל,יעקובי בחור טוב
15.2.2023,19:28,ויני,עד לפה אני רואה את הוריד במצח דרך
15.2.2023,19:28,ויני,שלו*
15.2.2023,19:31,ויני,שמות לקרן ההשקעות של דרעי:
15.2.2023,19:32,אפל,פלאפילו
15.2.2023,19:52,שמוליק,"אתם יודעים, נראה לי שעליתי על האופן שבו אני צריך להגיב בקבוצה"
15.2.2023,19:52,שמוליק,במגילות
15.2.2023,20:10,ויני,אני איתך
15.2.2023,20:10,ויני,אין יותר תשובות מהמותן
15.2.2023,20:10,ויני,אלא אם זה קרב בוץ ואז זה סתם בשביל הכיף
15.2.2023,20:10,ויני,אבל פה אנחנו נלחמים על בינתו של ראם
15.2.2023,20:13,שמוליק,הופה הראל עכשיו
15.2.2023,20:13,שמוליק,בוא נראה מה הוא שווה
15.2.2023,20:13,ויני,שנייה הוא עוד לא כתב כלופ
15.2.2023,20:13,ויני,בסוף זה יהיה הערה צינית
15.2.2023,20:15,ויני,ברון זה בעיה שאתה משפיע עליי ככה לרעה
15.2.2023,20:15,ויני,מה יצא ממני
15.2.2023,20:15,שמוליק,בן אדם?
15.2.2023,20:15,שמוליק,בן תרבות?
15.2.2023,20:15,שמוליק,איש משכיל?
15.2.2023,20:15,ויני,הרכבת הזו כבר חלפה כנראה
15.2.2023,20:15,שמוליק,צדקת
15.2.2023,20:44,ויני,ובכן שניר לא אבוד
15.2.2023,20:44,ויני,יפה
15.2.2023,21:38,אפל,יצא המרצע מן השק.
15.2.2023,21:38,אפל,"תגידו, פספסתי משהו?"
15.2.2023,22:00,ויני,אתה פרוגרסיבי ואפשר לקרוא אצלך בן השורות כשאתה אומר 'בוקר טוב' אתה מתכוון להגיד 'ביבי המניאק'
15.2.2023,22:50,שמוליק,https://mobile.srugim.co.il/article/764444
15.2.2023,22:51,ויני,"לא לא הבנת לא נכון, הרב גורדין באמצע מעבר דירה"
15.2.2023,23:15,ויני,אז מה אתם חושבים? עשינו איזה הבדל?
15.2.2023,23:17,שמוליק,לא
15.2.2023,23:19,ויני,😔
15.2.2023,23:34,אפל,אבל גם מור הרב גורדין דיבר במונחים של כדורגל
16.2.2023,14:27,אפל,<המדיה לא נכללה>
16.2.2023,14:36,אפל,<המדיה לא נכללה>
16.2.2023,14:37,שמוליק,קו מעולה
16.2.2023,14:37,שמוליק,אני מקווה שיגידו את זה גם על הצבא
16.2.2023,14:48,ויני,לא הבנתי מה זה אומר
16.2.2023,14:50,שמוליק,ראש השבכ הוא כמו שופטי בגץ
16.2.2023,14:50,שמוליק,פקידון
16.2.2023,14:50,שמוליק,שישתוק וייעץ
16.2.2023,14:51,שמוליק,מישהו בחר בו?
16.2.2023,14:51,שמוליק,אני מתרגם פשוט
16.2.2023,15:51,ויני,יש קונטקסט ספציפי או שהוא סתם נהנה להשתלח?
16.2.2023,15:59,שמוליק,לא הבנתי אם זה היה ציני או לא
16.2.2023,16:03,ויני,"לא ציני, מה הטריגר שלו להגיד את זה"
16.2.2023,16:12,שמוליק,אנא עארף
16.2.2023,16:12,שמוליק,לא ידעתי בכלל שיש לו דעות
16.2.2023,16:13,שמוליק,אבל מילא
16.2.2023,17:44,שמוליק,לי יש שאלה פה לציבור הקדוש
16.2.2023,17:44,שמוליק,אני רוצה לשאול את הציבור בקבוצת האקטואליה על נושא אקטואלי שאינו פוליטי
16.2.2023,17:45,שמוליק,אני רוצה לשאול מדוע הציבור הדתי מכבד רבנים
16.2.2023,17:45,שמוליק,"ובפרט רבנים מביכים, מטומטמים ורשעים שכותבים ומפרסמים טקסטים כמו זה שהרב שמואל אליהו כתב בעולם קטן לפני שבוע"
16.2.2023,17:46,שמוליק,אני מדבר בעיקר על הטמטום ופחות על הרשעות
16.2.2023,17:46,ויני,אממ זה קצת כמו לשאול למה פרה מספקת חלב לא?
16.2.2023,17:46,שמוליק,למה?
16.2.2023,17:46,ויני,זה אינטרינזי לדת
16.2.2023,17:46,שמוליק,אני יהודי דתי
16.2.2023,17:46,ויני,כלומר קודם כל לך על זה. מעניין אותי מה לאנשים כמו הראל יש להגיד על זה
16.2.2023,17:47,שמוליק,אני חושב שזו שאלה באמת מרתקת
16.2.2023,17:47,ויני,"אתה דתי מודרני, שזו הבחנה יפה שאתה שלחת אם אני לא טועה שממש האירה את עיניי"
16.2.2023,17:47,שמוליק,אז אני רוצה לשאול מדוע אנשים אחרים אינם דתיים מודרנים
16.2.2023,17:47,שמוליק,אני אפרט את השאלה
16.2.2023,17:47,ויני,אוו
16.2.2023,17:47,ויני,כלומר למה יש חרדלים
16.2.2023,17:47,שמוליק,הרב שמואל אליהו כותב שאנחנו צריכים לשמוח על האסון בטורקיה
16.2.2023,17:47,ויני,אני מניח שאתה לא שואל על חרדים כי זה ממש הרד אנד באטר של ההשקפה שלהם
16.2.2023,17:48,ויני,ברד במובן ברד
16.2.2023,17:48,שמוליק,"הוא כותב שאמנם אנחנו לא יודעים חשבונות שמיים, אבל כשה' אומר לנו שהוא הולך להיפרע מאויבנו אנחנו צריכים להבין שזה לטובה"
16.2.2023,17:48,שמוליק,"ולכן מי שמרחם על הטורקים הוא חסר רגישות מוסרית (!) כי הוא חושב שהוא יותר רחמן מהקב""ה"
16.2.2023,17:48,שמוליק,"עכשיו עזוב רגע את הרשעות, אני לא מדבר על זה"
16.2.2023,17:49,שמוליק,כי נניח שזה עניין של השקפה וכו' וכו' (שטויות לדעתי אבל נניח לצורך העניין)
16.2.2023,17:49,שמוליק,אני שואל על הטמטום
16.2.2023,17:49,שמוליק,כי הרי את אותו היגיון אפשר להחיל על השואה
16.2.2023,17:49,שמוליק,"הרי הקב""ה אומר לנו שהוא יעניש אותנו לפעמים, נכון?"
16.2.2023,17:49,שמוליק,"אז אם אנחנו יודעים שהקב""ה עשה שואה"
16.2.2023,17:50,שמוליק,"אז איך אנחנו מרחמים על היהודים? מה אנחנו יותר צודקים מהקב""ה?"
16.2.2023,17:50,שמוליק,אבל את זה לא אומרים כמובן
16.2.2023,17:51,שמוליק,"כלומר, גם אם נניח רגע לרשעות, אני באמת רוצה להבין איך אנשים לא מטומטמים מוכנים לקבל ולכבד אדם שזה סטנדרט החשיבה שלו?"
16.2.2023,17:51,אפל,כי זו דעת תורה
16.2.2023,17:51,שמוליק,אתה חושב שזו התשובה?
16.2.2023,17:51,שמוליק,"כלומר, אם מישהו יאמר לי את זה, שהוא לא מבין והרב אליהו ברוח קודשו מבין דברים שאנחנו לא, אז אני מבין (כלומר, מבין את התשובה)"
16.2.2023,17:52,שמוליק,אבל אני מתקשה לראות שאדם בוגר יתן תשובה כזאת
16.2.2023,17:52,אפל,תנסה אולי לכתוב מאמר בסגנון הרב אליהו על השואה
16.2.2023,17:52,אפל,מעניין איך ייצא
16.2.2023,17:52,שמוליק,קל מאוד לכתוב כזה מאמר
16.2.2023,17:53,שמוליק,אבל אז יגידו לי שאני פרובוקטור (כי זה מה שהם אומרים כל פעם שאני משתמש בכלים רטורים כדי לחדד נקודות שמביכות אותם)
16.2.2023,17:53,שמוליק,"אני לא רוצה לעורר פרובוקציה, אני רוצה לשאול באמת"
16.2.2023,17:53,שמוליק,אגיד לך למה אני שואל
16.2.2023,17:53,שמוליק,אתמול מישהו מהשכונה שאל אותי אם אני רוצה לבוא לשיעור הזה:
16.2.2023,17:54,שמוליק,<המדיה לא נכללה>
16.2.2023,17:54,שמוליק,"עכשיו, אני לא יודע אם אתם מכירים את הרב ברוך רוזנבלום"
16.2.2023,17:54,שמוליק,אבל אני מכיר
16.2.2023,17:54,שמוליק,הוא מטומטם גדול
16.2.2023,17:55,שמוליק,ואני באמת שואל: איך יכול להיות שאנשים מודרנים ולא מטומטמים הולכים לשמוע אותו ועוד לעמוד כשהוא נכנס לחדר
16.2.2023,17:55,שמוליק,איך??? איך יכול להיות??
16.2.2023,17:55,שמוליק,מה המנגנון בנפש שאומר להם שזה בעל ערך?
16.2.2023,17:55,שמוליק,"הרי הם לא חושבים ככה, הם לא משתמשים בדרכי חשיבה פרמיטיביות כאלה אף פעם"
16.2.2023,17:55,שמוליק,ועדיין הוא מפוצץ אולמות של דתיים לאומיים
16.2.2023,17:55,שמוליק,זה פלא בעיני
16.2.2023,17:56,אפל,אויייי גם הוא שאל אותי
16.2.2023,17:56,אפל,לא הכרתי
16.2.2023,17:56,אפל,ועוד היה לי קצת מצפון
16.2.2023,17:57,אפל,<המדיה לא נכללה>
16.2.2023,17:57,אפל,אשריך שמוליק שטיהרת את נקיפות המצפון שלי
16.2.2023,17:58,שמוליק,מי זה צביקה?
16.2.2023,17:58,שמוליק,"תקשיב, אתה אולי עוד יש לך קצת כבוד לרבנים"
16.2.2023,17:58,אפל,חחח כן
16.2.2023,17:59,שמוליק,"אבל לצערי הרב, במצבנו היום כל רב שאתה לא מכיר צריך להיחשב בעיניך בור גמור עד שיוכח אחרת"
16.2.2023,18:00,שמוליק,"אבל עזוב את האנטישמיות שלי, אני שואל ברצינות"
16.2.2023,18:00,שמוליק,אותי שאל מישהו אחר
16.2.2023,18:00,אפל,"לפני הרבה שנים אבא שלי, בשיחת אב לבנו, אמר לי שיש בעיה בבוגרי ישיבות - שכאשר הם חוזרים  ומסיימים את הישיבה - כל שיעור לא מספיק טוב להם, ואז יוצא שהם לא לומדים כלום."
